GENE	S_alburnoides	S_alburnoides+N	S_pyrenaicus	S_pyrenaicus+N	UNINFORMATIVE	UNINFORMATIVE+N	UNK	UNK+N
CVRK01035262.1	0	0	0	0	0	0	0	0
CVRK01035263.1	0	0	0	0	0	0	16	0
CVRK01035264.1	0	0	0	0	0	0	108	0
CVRK01035265.1	38	22	63	0	30	0	12	0
CVRK01035266.1	29	0	38	0	0	0	58	0
CVRK01035267.1	0	0	0	0	0	0	18	0
CVRK01035268.1	9080	52	2780	23	7151	439	8996	136
CVRK01035269.1	0	0	0	0	0	0	0	0
CVRK01035270.1	0	0	0	0	0	0	39	0
CVRK01035271.1	619	11	265	14	1362	9	1480	5
CVRK01035272.1	0	0	0	0	0	0	32	0
CVRK01035273.1	0	0	0	0	0	0	3	0
CVRK01035275.1	0	0	0	0	0	0	0	0
CVRK01035276.1	0	0	0	0	0	0	22	0
CVRK01035277.1	0	0	0	0	0	0	15	0
CVRK01035278.1	0	0	0	0	0	0	0	0
CVRK01035279.1	0	0	0	0	0	0	24	0
CVRK01035280.1	0	0	0	0	0	0	199	0
CVRK01035281.1	0	0	0	0	12	0	57	0
CVRK01035282.1	32	0	29	0	41	0	70	0
CVRK01035283.1	0	0	0	0	0	0	0	0
CVRK01035284.1	0	0	0	0	0	0	13	0
CVRK01035285.1	0	0	0	0	0	0	76	0
CVRK01035286.1	0	0	0	0	0	0	36	0
CVRK01035287.1	0	0	0	0	0	0	67	0
CVRK01035288.1	0	0	0	0	0	0	22	0
CVRK01035289.1	0	0	0	0	0	0	5	0
CVRK01035290.1	0	0	0	0	0	0	354	0
CVRK01035291.1	0	0	0	0	0	0	9	0
CVRK01035292.1	21	0	7	0	28	0	521	0
CVRK01035293.1	0	0	0	0	0	0	39	0
CVRK01035294.1	0	0	0	0	0	0	16	0
CVRK01035295.1	0	0	0	0	0	0	26	0
CVRK01035296.1	476	1	435	0	749	20	555	104
CVRK01035297.1	0	0	0	0	0	0	7	0
CVRK01035298.1	0	0	0	0	0	0	70	0
CVRK01035299.1	0	0	0	0	0	0	4	0
CVRK01035300.1	0	0	0	0	0	0	14	0
CVRK01035301.1	0	0	0	0	0	0	15	0
CVRK01035303.1	0	0	0	0	0	0	13	0
CVRK01035304.1	0	0	0	0	0	0	253	0
CVRK01035305.1	0	0	0	0	0	0	0	0
CVRK01035306.1	0	0	0	0	0	0	22	0
CVRK01035307.1	0	0	0	0	0	0	0	0
CVRK01035308.1	0	0	0	0	0	0	209	0
CVRK01035309.1	0	0	0	0	0	0	0	0
CVRK01035310.1	0	0	0	0	0	0	70	0
CVRK01035311.1	13	0	38	1	17	0	105	3
CVRK01035312.1	0	0	0	0	0	0	0	0
CVRK01035313.1	0	0	0	0	0	0	171	0
CVRK01035314.1	0	0	0	0	0	0	16	0
CVRK01035315.1	0	0	0	0	0	0	12	0
CVRK01035316.1	0	0	0	0	0	0	5	0
CVRK01035317.1	0	0	0	0	0	0	12	0
CVRK01035318.1	0	0	0	0	0	0	1	0
CVRK01035319.1	0	0	0	0	0	0	47	0
CVRK01035320.1	37	0	23	0	18	0	148	0
CVRK01035321.1	0	0	0	0	0	0	27	0
CVRK01035322.1	0	0	0	0	0	0	625	0
CVRK01035323.1	0	0	0	0	0	0	599	0
CVRK01035324.1	0	0	0	0	0	0	12	0
CVRK01035325.1	0	0	0	0	0	0	0	0
CVRK01035326.1	0	0	0	0	0	0	1	0
CVRK01035327.1	0	0	0	0	0	0	0	0
CVRK01035328.1	0	0	0	0	0	0	8	0
CVRK01035329.1	0	0	0	0	0	0	5	0
CVRK01035330.1	0	0	0	0	0	0	20	0
CVRK01035331.1	0	0	0	0	0	0	29	0
CVRK01035332.1	0	0	0	0	0	0	33	0
CVRK01035334.1	0	0	0	0	0	0	0	0
CVRK01035335.1	0	0	0	0	0	0	201	0
CVRK01035336.1	0	0	0	0	0	0	183	0
CVRK01035337.1	0	0	0	0	0	0	51	0
CVRK01035338.1	0	0	0	0	0	0	136	0
CVRK01035339.1	0	0	0	0	0	0	5	0
CVRK01035340.1	0	0	0	0	0	0	173	0
CVRK01035341.1	0	0	0	0	0	0	12	0
CVRK01035342.1	0	0	0	0	0	0	204	0
CVRK01035343.1	0	0	0	0	0	0	6	0
CVRK01035344.1	0	0	0	0	0	0	26	0
CVRK01035345.1	0	0	0	0	0	0	3	0
CVRK01035346.1	0	0	0	0	0	0	1	0
CVRK01035347.1	0	0	0	0	0	0	19	0
CVRK01035348.1	0	0	0	0	0	0	1	0
CVRK01035349.1	0	0	0	0	0	0	5	0
CVRK01035350.1	0	0	0	0	0	0	1	0
CVRK01035351.1	0	0	0	0	0	0	272	0
CVRK01035352.1	0	0	0	0	0	0	1	0
CVRK01035353.1	0	0	0	0	0	0	89	0
CVRK01035354.1	0	0	0	0	0	0	10	0
CVRK01035355.1	0	0	0	0	0	0	0	0
CVRK01035356.1	0	0	0	0	0	0	2	0
CVRK01035357.1	0	0	0	0	0	0	141	0
CVRK01035358.1	0	0	0	0	0	0	325	0
CVRK01035359.1	0	0	0	0	0	0	7	0
CVRK01035360.1	220	5	201	5	276	13	450	30
CVRK01035361.1	0	0	0	0	0	0	3	0
CVRK01035362.1	0	0	0	0	0	0	168	0
CVRK01035363.1	0	0	0	0	0	0	0	0
CVRK01035364.1	0	0	0	0	0	0	0	0
CVRK01035365.1	0	0	0	0	0	0	333	0
CVRK01035366.1	0	0	0	0	0	0	0	0
CVRK01035367.1	0	0	0	0	0	0	3	0
CVRK01035368.1	0	0	0	0	0	0	100	0
CVRK01035369.1	0	0	0	0	0	0	0	0
CVRK01035370.1	0	0	0	0	0	0	1085	0
CVRK01035371.1	0	0	0	0	0	0	0	0
CVRK01035372.1	0	0	0	0	0	0	128	0
CVRK01035373.1	147	0	43	0	19	0	46	0
CVRK01035374.1	0	0	0	0	0	0	144	0
CVRK01035375.1	0	0	0	0	0	0	1	0
CVRK01035376.1	0	0	0	0	0	0	20	0
CVRK01035377.1	0	0	0	0	0	0	42	0
CVRK01035378.1	0	0	0	0	0	0	0	0
CVRK01035379.1	0	0	0	0	0	0	0	0
CVRK01035380.1	0	0	0	0	0	0	51	0
CVRK01035381.1	0	0	0	0	0	0	106	0
CVRK01035382.1	0	0	0	0	0	0	17	0
CVRK01035383.1	0	0	0	0	0	0	165	0
CVRK01035384.1	0	0	0	0	0	0	241	0
CVRK01035385.1	2570	18	1367	13	2892	51	302	31
CVRK01035386.1	0	0	0	0	0	0	0	0
CVRK01035387.1	0	0	0	0	0	0	1	0
CVRK01035388.1	0	0	0	0	0	0	20	0
CVRK01035389.1	0	0	0	0	0	0	31	0
CVRK01035390.1	0	0	0	0	0	0	994	0
CVRK01035391.1	0	0	0	0	0	0	47	0
CVRK01035392.1	0	0	0	0	0	0	0	0
CVRK01035393.1	0	0	0	0	0	0	1	0
CVRK01035394.1	0	0	0	0	0	0	35	0
CVRK01035395.1	288	0	163	0	529	6	867	73
CVRK01035396.1	0	0	0	0	0	0	175	0
CVRK01035397.1	0	0	0	0	0	0	7	0
CVRK01035398.1	5186	30	1829	16	310	12	3257	4
CVRK01035399.1	0	0	0	0	0	0	24	0
CVRK01035400.1	0	0	0	0	0	0	0	0
CVRK01035401.1	0	0	0	0	0	0	62	0
CVRK01035402.1	0	0	0	0	0	0	20	0
CVRK01035403.1	0	0	0	0	0	0	25	0
CVRK01035404.1	8	0	11	0	5	0	183	0
CVRK01035405.1	0	0	0	0	0	0	24	0
CVRK01035406.1	0	0	0	0	0	0	1	0
CVRK01035407.1	0	0	0	0	21	0	64	0
CVRK01035408.1	0	0	0	0	0	0	16	0
CVRK01035409.1	0	0	0	0	0	0	2	0
CVRK01035410.1	0	0	0	0	0	0	30	0
CVRK01035411.1	0	0	0	0	0	0	32	0
CVRK01035412.1	0	0	0	0	0	0	1	0
CVRK01035413.1	0	0	0	0	0	0	40	0
CVRK01035414.1	0	0	0	0	0	0	3	0
CVRK01035415.1	0	0	0	0	0	0	5	0
CVRK01035416.1	0	0	0	0	0	0	0	0
CVRK01035417.1	0	0	0	0	0	0	9	0
CVRK01035418.1	0	0	0	0	0	0	14	0
CVRK01035419.1	0	0	0	0	0	0	1	0
CVRK01035420.1	0	0	0	0	0	0	29	0
CVRK01035421.1	0	0	0	0	0	0	34	0
CVRK01035422.1	0	0	0	0	0	0	22	0
CVRK01035423.1	0	0	0	0	0	0	240	0
CVRK01035424.1	0	0	0	0	0	0	23	0
CVRK01035425.1	0	0	0	0	0	0	59	0
CVRK01035426.1	0	0	0	0	0	0	0	0
CVRK01035427.1	0	0	0	0	0	0	2	0
CVRK01035428.1	0	0	0	0	0	0	5	0
CVRK01035429.1	0	0	0	0	0	0	45	0
CVRK01035430.1	0	0	0	0	0	0	0	0
CVRK01035431.1	0	0	0	0	0	0	41	0
CVRK01035432.1	0	0	0	0	0	0	36	0
CVRK01035433.1	0	0	0	0	0	0	3	0
CVRK01035434.1	0	0	0	0	0	0	0	0
CVRK01035435.1	0	0	0	0	0	0	13	0
CVRK01035436.1	0	0	0	0	0	0	0	0
CVRK01035437.1	0	0	0	0	0	0	87	0
CVRK01035438.1	0	0	0	0	0	0	11	0
CVRK01035439.1	0	0	0	0	0	0	116	0
CVRK01035440.1	0	0	0	0	0	0	43	0
CVRK01035441.1	0	0	0	0	0	0	0	0
CVRK01035443.1	0	0	0	0	0	0	48	0
CVRK01035444.1	0	0	0	0	0	0	7	0
CVRK01035445.1	0	0	0	0	0	0	0	0
CVRK01035446.1	0	0	0	0	0	0	682	0
CVRK01035447.1	0	0	0	0	0	0	104	0
CVRK01035448.1	0	0	0	0	0	0	0	0
CVRK01035449.1	0	0	0	0	0	0	34	0
CVRK01035450.1	0	0	0	0	0	0	0	0
CVRK01035451.1	0	0	0	0	0	0	76	0
CVRK01035452.1	0	0	0	0	0	0	1	0
CVRK01035453.1	0	0	0	0	0	0	304	0
CVRK01035454.1	534	0	345	14	1176	164	1708	200
CVRK01035455.1	0	0	0	0	0	0	1	0
CVRK01035456.1	0	0	0	0	0	0	27	0
CVRK01035457.1	0	0	0	0	0	0	1	0
CVRK01035458.1	0	0	0	0	0	0	1	0
CVRK01035459.1	0	0	0	0	0	0	2	0
CVRK01035460.1	0	0	0	0	0	0	40	0
CVRK01035461.1	0	0	0	0	0	0	87	0
CVRK01035463.1	0	0	0	0	0	0	86	0
CVRK01035464.1	0	0	0	0	0	0	7	0
CVRK01035465.1	0	0	0	0	15	0	42	0
CVRK01035466.1	0	0	0	0	0	0	57	0
CVRK01035467.1	0	0	0	0	0	0	154	0
CVRK01035469.1	613	15	352	1	171	7	1322	0
CVRK01035470.1	0	0	0	0	0	0	147	0
CVRK01035471.1	96	0	62	0	125	1	227	20
CVRK01035472.1	0	0	0	0	0	0	0	0
CVRK01035473.1	0	0	0	0	0	0	674	0
CVRK01035474.1	0	0	0	0	0	0	49	0
CVRK01035475.1	0	0	0	0	0	0	0	0
CVRK01035476.1	0	0	0	0	0	0	0	0
CVRK01035477.1	959	14	2368	77	2456	40	1072	7
CVRK01035478.1	0	0	0	0	0	0	0	0
CVRK01035479.1	0	0	0	0	0	0	0	0
CVRK01035480.1	0	0	0	0	0	0	31	0
CVRK01035481.1	0	0	0	0	0	0	0	0
CVRK01035482.1	0	0	0	0	0	0	91	0
CVRK01035483.1	0	0	0	0	0	0	0	0
CVRK01035484.1	0	0	0	0	0	0	0	0
CVRK01035485.1	0	0	0	0	0	0	76	0
CVRK01035486.1	0	0	0	0	0	0	266	0
CVRK01035487.1	0	0	0	0	0	0	40	0
CVRK01035488.1	0	0	0	0	0	0	10	0
CVRK01035489.1	0	0	0	0	0	0	0	0
CVRK01035490.1	0	0	0	0	0	0	0	0
CVRK01035491.1	0	0	0	0	0	0	2	0
CVRK01035492.1	0	0	0	0	0	0	28	0
CVRK01035493.1	0	0	0	0	0	0	0	0
CVRK01035494.1	0	0	0	0	0	0	5	0
CVRK01035495.1	0	0	0	0	0	0	14	0
CVRK01035496.1	0	0	0	0	0	0	2	0
CVRK01035497.1	0	0	0	0	0	0	14	0
CVRK01035498.1	0	0	0	0	0	0	0	0
CVRK01035499.1	0	0	0	0	0	0	2	0
CVRK01035500.1	0	0	0	0	0	0	1	0
CVRK01035501.1	0	0	0	0	0	0	0	0
CVRK01035502.1	0	0	0	0	0	0	5	0
CVRK01035503.1	0	0	0	0	0	0	47	0
CVRK01035505.1	8	0	0	0	3	0	472	0
CVRK01035506.1	0	0	0	0	0	0	3	0
CVRK01035507.1	0	0	0	0	0	0	2	0
CVRK01035508.1	0	0	0	0	0	0	143	0
CVRK01035509.1	0	0	0	0	0	0	0	0
CVRK01035510.1	0	0	0	0	0	0	2	0
CVRK01035511.1	0	0	0	0	0	0	0	0
CVRK01035512.1	0	0	0	0	0	0	93	0
CVRK01035513.1	0	0	0	0	0	0	59	0
CVRK01035514.1	0	0	0	0	0	0	59	0
CVRK01035515.1	0	0	0	0	0	0	63	0
CVRK01035516.1	0	0	0	0	0	0	16	0
CVRK01035517.1	0	0	0	0	0	0	13	0
CVRK01035518.1	16	0	0	0	43	1	503	0
CVRK01035519.1	48	1	64	0	69	0	108	0
CVRK01035520.1	0	0	0	0	0	0	191	0
CVRK01035521.1	0	0	0	0	0	0	57	0
CVRK01035522.1	0	0	0	0	0	0	34	0
CVRK01035523.1	0	0	0	0	0	0	0	0
CVRK01035524.1	0	0	0	0	0	0	63	0
CVRK01035525.1	0	0	0	0	0	0	391	0
CVRK01035526.1	1	0	23	12	33	4	132	2
CVRK01035527.1	0	0	0	0	0	0	1	0
CVRK01035530.1	0	0	0	0	0	0	59	0
CVRK01035531.1	0	0	0	0	0	0	16	0
CVRK01035532.1	0	0	0	0	0	0	1	0
CVRK01035534.1	0	0	0	0	0	0	10	0
CVRK01035535.1	0	0	0	0	0	0	3	0
CVRK01035537.1	0	0	0	0	0	0	0	0
CVRK01035538.1	0	0	0	0	0	0	0	0
CVRK01035539.1	0	0	0	0	0	0	368	0
CVRK01035540.1	0	0	0	0	0	0	24	0
CVRK01035541.1	0	0	0	0	0	0	0	0
CVRK01035542.1	0	0	0	0	0	0	4	0
CVRK01035543.1	0	0	0	0	0	0	49	0
CVRK01035544.1	0	0	0	0	0	0	0	0
CVRK01035545.1	0	0	0	0	0	0	3	0
CVRK01035546.1	0	0	0	0	0	0	14	0
CVRK01035547.1	0	0	0	0	0	0	286	0
CVRK01035549.1	0	0	0	0	0	0	0	0
CVRK01035550.1	0	0	0	0	0	0	0	0
CVRK01035551.1	0	0	0	0	0	0	2	0
CVRK01035552.1	0	0	0	0	0	0	0	0
CVRK01035553.1	0	0	0	0	0	0	0	0
CVRK01035554.1	0	0	0	0	0	0	36	0
CVRK01035555.1	0	0	0	0	0	0	8	0
CVRK01035557.1	0	0	0	0	0	0	0	0
CVRK01035558.1	0	0	0	0	0	0	117	0
CVRK01035559.1	0	0	0	0	0	0	73	0
CVRK01035560.1	551	13	318	12	241	9	61	0
CVRK01035561.1	0	0	0	0	0	0	1	0
CVRK01035562.1	0	0	0	0	0	0	10	0
CVRK01035563.1	0	0	0	0	0	0	47	0
CVRK01035564.1	0	0	0	0	0	0	24	0
CVRK01035565.1	0	0	0	0	0	0	7	0
CVRK01035566.1	0	0	0	0	0	0	5	0
CVRK01035567.1	0	0	0	0	0	0	10	0
CVRK01035568.1	0	0	0	0	0	0	26	0
CVRK01035569.1	0	0	0	0	0	0	29	0
CVRK01035570.1	0	0	0	0	0	0	0	0
CVRK01035571.1	0	0	0	0	0	0	0	0
CVRK01035573.1	0	0	0	0	0	0	28	0
CVRK01035574.1	0	0	0	0	0	0	673	0
CVRK01035575.1	0	0	0	0	0	0	4	0
CVRK01035576.1	0	0	0	0	0	0	40	0
CVRK01035577.1	16	0	37	0	24	0	80	4
CVRK01035578.1	0	0	0	0	0	0	2	0
CVRK01035579.1	0	0	0	0	0	0	0	0
CVRK01035580.1	0	0	0	0	0	0	35	0
CVRK01035581.1	0	0	0	0	0	0	73	0
CVRK01035582.1	0	0	0	0	0	0	0	0
CVRK01035583.1	0	0	0	0	0	0	54	0
CVRK01035584.1	0	0	0	0	0	0	106	0
CVRK01035585.1	0	0	0	0	0	0	0	0
CVRK01035586.1	0	0	0	0	0	0	77	0
CVRK01035587.1	0	0	0	0	0	0	12	0
CVRK01035588.1	0	0	0	0	0	0	342	0
CVRK01035589.1	0	0	0	0	0	0	0	0
CVRK01035590.1	0	0	0	0	0	0	41	0
CVRK01035591.1	0	0	0	0	0	0	0	0
CVRK01035592.1	0	0	0	0	0	0	2	0
CVRK01035593.1	0	0	0	0	0	0	234	0
CVRK01035594.1	0	0	0	0	0	0	1	0
CVRK01035595.1	0	0	0	0	0	0	7	0
CVRK01035596.1	62	0	64	2	0	0	209	0
CVRK01035597.1	122	1	96	0	281	9	186	9
CVRK01035598.1	0	0	0	0	0	0	1	0
CVRK01035599.1	0	0	0	0	0	0	139	0
CVRK01035600.1	0	0	0	0	0	0	2	0
CVRK01035601.1	0	0	0	0	0	0	30	0
CVRK01035602.1	0	0	0	0	0	0	0	0
CVRK01035603.1	4159	11	1822	10	1174	11	1715	1
CVRK01035604.1	0	0	0	0	0	0	484	0
CVRK01035605.1	38	0	19	0	133	3	46	0
CVRK01035606.1	20	0	15	0	14	0	457	0
CVRK01035607.1	0	0	0	0	0	0	0	0
CVRK01035608.1	0	0	0	0	0	0	0	0
CVRK01035609.1	0	0	0	0	0	0	0	0
CVRK01035610.1	0	0	0	0	0	0	0	0
CVRK01035611.1	0	0	0	0	0	0	87	0
CVRK01035612.1	0	0	0	0	0	0	202	0
CVRK01035613.1	0	0	0	0	0	0	10	0
CVRK01035614.1	1395	47	2175	6	0	0	70	40
CVRK01035615.1	32	0	24	13	871	120	17	1
CVRK01035616.1	0	0	0	0	0	0	0	0
CVRK01035617.1	0	0	0	0	0	0	27	0
CVRK01035618.1	0	0	0	0	0	0	39	0
CVRK01035619.1	0	0	0	0	0	0	0	0
CVRK01035620.1	0	0	0	0	0	0	7	0
CVRK01035621.1	0	0	0	0	0	0	1	0
CVRK01035622.1	0	0	0	0	0	0	14	0
CVRK01035624.1	0	0	0	0	0	0	1	0
CVRK01035625.1	0	0	0	0	0	0	200	0
CVRK01035626.1	0	0	0	0	0	0	10	0
CVRK01035627.1	0	0	0	0	0	0	39	0
CVRK01035628.1	0	0	0	0	0	0	0	0
CVRK01035629.1	0	0	0	0	0	0	0	0
CVRK01035630.1	0	0	0	0	0	0	1	0
CVRK01035631.1	0	0	0	0	0	0	24	0
CVRK01035632.1	0	0	0	0	0	0	0	0
CVRK01035633.1	0	0	0	0	0	0	0	0
CVRK01035634.1	0	0	0	0	0	0	5	0
CVRK01035635.1	0	0	0	0	0	0	0	0
CVRK01035636.1	0	0	0	0	0	0	30	0
CVRK01035637.1	0	0	0	0	0	0	337	0
CVRK01035638.1	0	0	0	0	0	0	1	0
CVRK01035640.1	0	0	0	0	0	0	0	0
CVRK01035641.1	0	0	0	0	0	0	0	0
CVRK01035642.1	0	0	0	0	0	0	0	0
CVRK01035643.1	34	6	35	0	8	19	311	3
CVRK01035644.1	0	0	0	0	0	0	16	0
CVRK01035645.1	0	0	0	0	0	0	39	0
CVRK01035646.1	0	0	0	0	0	0	41	0
CVRK01035647.1	0	0	0	0	0	0	365	0
CVRK01035648.1	120	53	268	48	2158	438	84	11
CVRK01035649.1	0	0	0	0	0	0	41	0
CVRK01035650.1	0	0	0	0	0	0	1	0
CVRK01035651.1	13	3	4	0	33	4	69	54
CVRK01035652.1	0	0	0	0	0	0	0	0
CVRK01035653.1	0	0	0	0	0	0	6	0
CVRK01035654.1	0	0	0	0	0	0	1	0
CVRK01035655.1	0	0	0	0	0	0	296	0
CVRK01035656.1	0	0	0	0	0	0	302	0
CVRK01035657.1	14	0	2	0	14	0	155	0
CVRK01035658.1	0	0	0	0	0	0	413	0
CVRK01035659.1	0	0	0	0	0	0	370	0
CVRK01035660.1	0	0	0	0	0	0	118	0
CVRK01035661.1	0	0	0	0	0	0	5	0
CVRK01035662.1	0	0	0	0	0	0	348	0
CVRK01035663.1	2	51	0	6	334	226	64	156
CVRK01035664.1	0	0	0	0	0	0	0	0
CVRK01035665.1	0	0	0	0	0	0	1	0
CVRK01035666.1	0	0	0	0	0	0	200	0
CVRK01035667.1	0	0	0	0	0	0	1	0
CVRK01035668.1	0	0	0	0	0	0	0	0
CVRK01035669.1	0	0	0	0	0	0	9	0
CVRK01035670.1	0	0	0	0	0	0	1	0
CVRK01035671.1	0	0	0	0	0	0	4	0
CVRK01035672.1	0	0	0	0	0	0	14	0
CVRK01035673.1	1	10	11	15	378	288	52	93
CVRK01035674.1	0	0	0	0	0	0	0	0
CVRK01035675.1	0	0	0	0	0	0	12	0
CVRK01035676.1	0	0	0	0	0	0	25	0
CVRK01035677.1	0	0	0	0	0	0	4	0
CVRK01035678.1	0	0	0	0	0	0	65	0
CVRK01035679.1	0	0	0	0	0	0	0	0
CVRK01035680.1	0	0	0	0	0	0	51	0
CVRK01035682.1	0	0	0	0	7	3	14	0
CVRK01035684.1	0	0	0	0	0	0	113	0
CVRK01035686.1	0	0	0	0	0	0	10	0
CVRK01035687.1	0	0	0	0	0	0	5	0
CVRK01035688.1	0	0	0	0	0	0	4	0
CVRK01035689.1	0	0	0	0	0	0	110	0
CVRK01035690.1	0	0	0	0	0	0	3	0
CVRK01035691.1	0	0	0	0	0	0	0	0
CVRK01035692.1	0	0	0	0	0	0	5	0
CVRK01035693.1	0	0	0	0	0	0	0	0
CVRK01035694.1	0	0	0	0	0	0	0	0
CVRK01035695.1	0	0	0	0	0	0	3	0
CVRK01035696.1	0	0	0	0	0	0	1	0
CVRK01035697.1	0	0	0	0	0	0	0	0
CVRK01035698.1	0	0	0	0	0	0	33	0
CVRK01035699.1	0	0	0	0	0	0	89	0
CVRK01035700.1	0	0	0	0	0	0	0	0
CVRK01035701.1	0	0	0	0	0	0	314	0
CVRK01035702.1	0	0	0	0	0	0	0	0
CVRK01035703.1	74	0	49	0	27	0	79	0
CVRK01035704.1	0	0	0	0	0	0	4	0
CVRK01035705.1	54	18	3	0	297	3	212	10
CVRK01035706.1	0	0	0	0	0	0	6	0
CVRK01035707.1	0	0	0	0	0	0	0	0
CVRK01035708.1	0	0	0	0	0	0	17	0
CVRK01035709.1	0	0	0	0	0	0	207	0
CVRK01035710.1	0	0	0	0	0	0	0	0
CVRK01035711.1	0	0	0	0	0	0	16	0
CVRK01035712.1	0	0	0	0	0	0	9	0
CVRK01035713.1	0	0	0	0	0	0	9	0
CVRK01035714.1	0	0	0	0	0	0	2	0
CVRK01035715.1	0	0	0	0	0	0	1	0
CVRK01035716.1	0	0	0	0	0	0	0	0
CVRK01035717.1	0	0	0	0	0	0	0	0
CVRK01035718.1	0	0	0	0	0	0	0	0
CVRK01035719.1	0	0	0	0	0	0	175	0
CVRK01035720.1	0	0	0	0	0	0	113	0
CVRK01035721.1	0	0	0	0	0	0	6	0
CVRK01035722.1	0	0	0	0	0	0	25	0
CVRK01035723.1	0	0	0	0	0	0	57	0
CVRK01035724.1	0	0	0	0	0	0	0	0
CVRK01035725.1	0	0	0	0	0	0	173	0
CVRK01035726.1	0	0	0	0	0	0	36	0
CVRK01035727.1	0	0	0	0	0	0	30	0
CVRK01035728.1	0	0	0	0	0	0	22	0
CVRK01035729.1	0	0	0	0	0	0	0	0
CVRK01035730.1	0	0	0	0	0	0	0	0
CVRK01035731.1	0	0	0	0	0	0	110	0
CVRK01035732.1	0	0	0	0	0	0	1	0
CVRK01035733.1	0	0	0	0	0	0	0	0
CVRK01035734.1	0	0	0	0	0	0	2	0
CVRK01035735.1	0	0	0	0	0	0	1	0
CVRK01035736.1	0	0	0	0	0	0	0	0
CVRK01035737.1	0	0	0	0	0	0	74	0
CVRK01035738.1	0	0	0	0	0	0	4	0
CVRK01035740.1	0	0	0	0	0	0	126	0
CVRK01035741.1	0	0	2	1	11	34	0	0
CVRK01035742.1	0	0	0	0	0	0	2	0
CVRK01035743.1	0	0	0	0	0	0	0	0
CVRK01035744.1	0	0	0	0	0	0	0	0
CVRK01035745.1	0	0	0	0	0	0	121	0
CVRK01035746.1	151	9	463	3	415	15	556	3
CVRK01035747.1	0	0	0	0	0	0	1	0
CVRK01035748.1	0	0	0	0	0	0	0	0
CVRK01035749.1	0	0	0	0	0	0	236	0
CVRK01035750.1	0	0	0	0	0	0	0	0
CVRK01035751.1	0	0	0	0	0	0	1	0
CVRK01035752.1	0	0	0	0	0	0	0	0
CVRK01035753.1	0	0	0	0	0	0	0	0
CVRK01035755.1	0	0	0	0	0	0	0	0
CVRK01035756.1	0	0	0	0	0	0	68	0
CVRK01035757.1	0	0	0	0	0	0	45	0
CVRK01035758.1	0	0	0	0	0	0	0	0
CVRK01035759.1	0	0	0	0	0	0	113	0
CVRK01035760.1	0	0	0	0	0	0	34	0
CVRK01035761.1	0	0	0	0	0	0	150	0
CVRK01035762.1	0	0	0	0	0	0	45	0
CVRK01035763.1	0	0	0	0	0	0	0	0
CVRK01035764.1	0	0	0	0	0	0	5	0
CVRK01035765.1	0	0	0	0	0	0	80	0
CVRK01035766.1	878	225	384	2	1962	244	976	141
CVRK01035767.1	0	0	0	0	0	0	7	0
CVRK01035768.1	0	0	0	0	0	0	5	0
CVRK01035769.1	0	0	0	0	0	0	27	0
CVRK01035770.1	0	0	0	0	0	0	106	0
CVRK01035771.1	39	19	32	0	17	0	1190	2
CVRK01035772.1	0	0	0	0	0	0	5	0
CVRK01035773.1	0	0	0	0	0	0	1	0
CVRK01035774.1	0	0	0	0	0	0	0	0
CVRK01035775.1	0	0	0	0	0	0	237	0
CVRK01035776.1	0	0	0	0	12	0	596	0
CVRK01035777.1	0	0	0	0	0	0	59	0
CVRK01035778.1	0	0	0	0	0	0	145	0
CVRK01035779.1	0	0	0	0	0	0	4	0
CVRK01035780.1	179	21	179	1	244	49	461	3
CVRK01035781.1	0	0	0	0	0	0	3	0
CVRK01035782.1	0	0	0	0	0	0	72	0
CVRK01035783.1	0	0	0	0	0	0	5	0
CVRK01035784.1	17	19	18	0	72	2	775	10
CVRK01035785.1	0	0	0	0	0	0	140	0
CVRK01035786.1	0	0	0	0	0	0	29	0
CVRK01035787.1	0	0	0	0	0	0	547	0
CVRK01035788.1	0	0	0	0	0	0	0	0
CVRK01035789.1	95	14	45	2	158	5	434	3
CVRK01035790.1	0	0	0	0	0	0	0	0
CVRK01035791.1	0	0	0	0	0	0	6	0
CVRK01035792.1	0	0	0	0	0	0	361	0
CVRK01035793.1	0	0	0	0	0	0	124	0
CVRK01035794.1	0	0	0	0	0	0	32	0
CVRK01035795.1	98	25	124	4	26	0	125	9
CVRK01035796.1	0	0	0	0	0	0	0	0
CVRK01035797.1	0	0	0	0	0	0	0	0
CVRK01035798.1	0	0	16	0	2	0	74	0
CVRK01035799.1	0	0	0	0	0	0	28	0
CVRK01035800.1	0	0	0	0	0	0	27	0
CVRK01035801.1	0	0	0	0	0	0	407	0
CVRK01035803.1	0	0	0	0	0	0	79	0
CVRK01035804.1	0	0	0	0	0	0	0	0
CVRK01035805.1	0	0	0	0	0	0	39	0
CVRK01035806.1	0	0	0	0	0	0	8	0
CVRK01035807.1	0	0	0	0	0	0	0	0
CVRK01035808.1	219	1	35	2	366	15	864	0
CVRK01035809.1	0	0	0	0	0	0	53	0
CVRK01035811.1	0	0	0	0	0	0	141	0
CVRK01035812.1	4395	564	766	0	10949	87	9871	404
CVRK01035813.1	0	0	0	0	0	0	25	0
CVRK01035814.1	0	0	0	0	0	0	17	0
CVRK01035815.1	1758	119	603	6	559	40	1330	30
CVRK01035816.1	0	0	0	0	0	0	6	0
CVRK01035817.1	0	0	0	0	0	0	36	0
CVRK01035818.1	0	0	0	0	0	0	80	0
