GENE	S_alburnoides	S_alburnoides+N	S_pyrenaicus	S_pyrenaicus+N	UNINFORMATIVE	UNINFORMATIVE+N	UNK	UNK+N
CVRK01009456.1	0	0	0	0	0	0	88	0
CVRK01009457.1	0	0	0	0	0	0	14	0
CVRK01009458.1	0	0	0	0	0	0	12	0
CVRK01009459.1	0	0	0	0	0	0	22	0
CVRK01009460.1	0	0	0	0	0	0	14	0
CVRK01009461.1	0	0	0	0	0	0	0	0
CVRK01009462.1	0	0	0	0	0	0	68	0
CVRK01009463.1	0	0	0	0	0	0	274	0
CVRK01009464.1	0	0	0	0	0	0	41	0
CVRK01009465.1	19	0	14	0	51	1	432	8
CVRK01009466.1	0	0	0	0	0	0	0	0
CVRK01009467.1	0	0	0	0	0	0	0	0
CVRK01009468.1	0	0	0	0	0	0	0	0
CVRK01009469.1	0	0	0	0	0	0	0	0
CVRK01009470.1	4	1	7	13	85	64	16	6
CVRK01009471.1	0	0	0	0	0	0	0	0
CVRK01009472.1	0	0	0	0	0	0	0	0
CVRK01009473.1	0	0	0	0	0	0	0	0
CVRK01009474.1	0	0	0	0	0	0	47	0
CVRK01009475.1	3793	76	3862	50	2421	74	1635	23
CVRK01009476.1	1	0	0	0	22	0	5	0
CVRK01009477.1	0	0	0	0	0	0	99	0
CVRK01009478.1	0	0	0	0	0	0	133	0
CVRK01009479.1	0	0	0	0	0	0	0	0
CVRK01009480.1	44	0	92	0	177	3	282	0
CVRK01009481.1	0	0	0	0	0	0	8	0
CVRK01009482.1	0	0	0	0	0	0	0	0
CVRK01009483.1	0	0	0	0	0	0	12	0
CVRK01009484.1	0	0	0	0	0	0	25	0
CVRK01009485.1	0	0	0	0	0	0	169	0
CVRK01009486.1	0	0	0	0	0	0	5	0
CVRK01009487.1	0	0	0	0	0	0	0	0
CVRK01009488.1	92	52	58	69	71	2	322	33
CVRK01009489.1	0	0	20	0	108	8	219	5
CVRK01009490.1	0	0	0	0	0	0	0	0
CVRK01009491.1	0	0	0	0	0	0	0	0
CVRK01009492.1	0	0	0	0	0	0	0	0
CVRK01009493.1	0	0	0	0	0	0	0	0
CVRK01009494.1	1033	170	1200	32	1572	72	1069	109
CVRK01009495.1	0	0	0	0	0	0	59	0
CVRK01009496.1	6	0	14	0	33	0	149	0
CVRK01009497.1	0	0	0	0	0	0	400	0
CVRK01009498.1	0	0	0	0	0	0	0	0
CVRK01009499.1	0	0	0	0	0	0	0	0
CVRK01009500.1	0	0	0	0	0	0	17	0
CVRK01009501.1	0	0	0	0	0	0	276	0
CVRK01009502.1	0	0	0	0	0	0	56	0
CVRK01009503.1	0	0	0	0	0	0	462	0
CVRK01009504.1	0	0	0	0	0	0	0	0
CVRK01009505.1	0	0	0	0	0	0	9	0
CVRK01009506.1	0	0	0	0	0	0	62	0
CVRK01009507.1	0	0	0	0	0	0	7	0
CVRK01009508.1	0	0	0	0	0	0	3	0
CVRK01009509.1	0	0	0	0	0	0	21	0
CVRK01009510.1	0	0	0	0	0	0	37	0
CVRK01009511.1	0	0	0	0	0	0	5	0
CVRK01009512.1	0	0	0	0	0	0	1	0
CVRK01009513.1	0	0	0	0	0	0	0	0
CVRK01009514.1	0	0	0	0	0	0	32	0
CVRK01009515.1	0	0	0	0	0	0	18	0
CVRK01009516.1	0	0	0	0	0	0	36	0
CVRK01009517.1	0	0	0	0	0	0	34	0
CVRK01009518.1	0	0	0	0	0	0	78	0
CVRK01009519.1	0	0	0	0	0	0	4	0
CVRK01009520.1	0	0	0	0	0	0	150	0
CVRK01009521.1	0	0	0	0	0	0	13	0
CVRK01009522.1	0	0	0	0	0	0	106	0
CVRK01009523.1	0	0	0	0	0	0	152	0
CVRK01009524.1	2	0	13	0	0	0	216	0
CVRK01009525.1	0	0	0	0	0	0	287	0
CVRK01009526.1	0	0	0	0	0	0	3	0
CVRK01009527.1	0	0	0	0	0	0	132	0
CVRK01009528.1	0	0	0	0	0	0	78	0
CVRK01009529.1	0	0	0	0	0	0	0	0
CVRK01009530.1	153	5	258	2	56	0	129	2
CVRK01009531.1	228	5	101	10	56	31	177	0
CVRK01009532.1	0	0	0	0	0	0	14	0
CVRK01009533.1	0	0	0	0	0	0	181	0
CVRK01009534.1	0	0	0	0	0	0	113	0
CVRK01009535.1	0	0	0	0	0	0	107	0
CVRK01009536.1	0	0	0	0	0	0	319	0
CVRK01009537.1	0	0	0	0	0	0	66	0
CVRK01009538.1	0	0	0	0	0	0	80	0
CVRK01009539.1	0	0	0	0	0	0	22	0
CVRK01009540.1	0	0	0	0	0	0	12	0
CVRK01009541.1	0	0	0	0	0	0	0	0
CVRK01009542.1	0	0	0	0	0	0	25	0
CVRK01009543.1	0	0	0	0	0	0	0	0
CVRK01009544.1	0	0	0	0	0	0	1	0
CVRK01009545.1	0	0	0	0	0	0	6	0
CVRK01009546.1	0	0	0	0	0	0	9	0
CVRK01009547.1	97	10	249	12	569	19	393	46
CVRK01009548.1	0	0	0	0	0	0	0	0
CVRK01009549.1	0	0	0	0	0	0	112	0
CVRK01009550.1	0	0	0	0	0	0	65	0
CVRK01009551.1	0	0	0	0	0	0	1	0
CVRK01009552.1	0	0	0	0	0	0	112	0
CVRK01009553.1	7	0	4	0	0	0	156	0
CVRK01009554.1	0	0	0	0	0	0	61	0
CVRK01009555.1	0	0	0	0	0	0	60	0
CVRK01009556.1	0	0	0	0	0	0	97	0
CVRK01009557.1	0	0	0	0	0	0	21	0
CVRK01009558.1	0	0	0	0	0	0	83	0
CVRK01009559.1	0	0	0	0	0	0	11	0
CVRK01009560.1	0	0	0	0	0	0	44	0
CVRK01009561.1	0	0	0	0	0	0	139	0
CVRK01009562.1	0	0	0	0	0	0	157	0
CVRK01009563.1	0	0	0	0	0	0	20	0
CVRK01009564.1	0	0	0	0	0	0	5	0
CVRK01009565.1	20	0	19	0	20	0	237	0
CVRK01009566.1	0	0	0	0	0	0	78	0
CVRK01009567.1	0	0	0	0	0	0	8	0
CVRK01009568.1	0	0	0	0	0	0	209	0
CVRK01009569.1	0	0	0	0	0	0	255	0
CVRK01009570.1	364	30	521	36	811	59	630	66
CVRK01009571.1	0	0	0	0	0	0	134	0
CVRK01009572.1	16	10	28	0	146	2	24	1
CVRK01009573.1	50	5	92	5	156	11	56	1
CVRK01009574.1	0	0	0	0	0	0	43	0
CVRK01009575.1	1200	13	798	20	935	18	225	4
CVRK01009576.1	0	0	0	0	0	0	1	0
CVRK01009577.1	0	0	0	0	0	0	59	0
CVRK01009578.1	11	0	7	5	12	4	268	0
CVRK01009579.1	63	1	91	2	121	2	104	1
CVRK01009580.1	29	0	39	0	54	0	246	0
CVRK01009581.1	0	0	0	0	0	0	127	0
CVRK01009582.1	71	0	72	0	112	2	163	2
CVRK01009583.1	0	0	0	0	0	0	19	0
CVRK01009584.1	0	0	0	0	0	0	71	0
CVRK01009585.1	17	0	17	0	0	0	163	0
CVRK01009586.1	0	0	0	0	0	0	14	0
CVRK01009587.1	0	0	0	0	0	0	30	0
CVRK01009588.1	0	0	0	0	0	0	1	0
CVRK01009589.1	0	0	0	0	0	0	44	0
CVRK01009590.1	0	0	0	0	0	0	9	0
CVRK01009591.1	0	0	0	0	0	0	16	0
CVRK01009592.1	0	0	0	0	0	0	88	0
CVRK01009593.1	0	0	0	0	0	0	18	0
CVRK01009594.1	0	0	0	0	0	0	4	0
CVRK01009595.1	0	0	0	0	0	0	134	0
CVRK01009596.1	0	0	0	0	0	0	68	0
CVRK01009597.1	0	0	0	0	0	0	89	0
CVRK01009598.1	0	0	0	0	0	0	102	0
CVRK01009599.1	0	0	0	0	0	0	24	0
CVRK01009600.1	0	0	0	0	0	0	50	0
CVRK01009601.1	0	0	0	0	48	4	84	0
CVRK01009602.1	0	0	0	0	0	0	167	0
CVRK01009603.1	0	0	0	0	0	0	91	0
CVRK01009604.1	0	0	0	0	0	0	0	0
CVRK01009605.1	0	0	0	0	0	0	28	0
CVRK01009606.1	0	0	0	0	0	0	73	0
CVRK01009607.1	249	1	200	21	171	24	321	14
CVRK01009608.1	0	0	0	0	0	0	41	0
CVRK01009609.1	0	0	0	0	0	0	2	0
CVRK01009610.1	0	0	0	0	0	0	46	0
CVRK01009611.1	0	0	0	0	0	0	43	0
CVRK01009612.1	0	0	0	0	0	0	77	0
CVRK01009613.1	95	21	251	1	86	7	136	9
CVRK01009614.1	239	25	304	5	353	26	572	33
CVRK01009615.1	0	0	0	0	0	0	69	0
CVRK01009616.1	0	0	0	0	0	0	224	0
CVRK01009617.1	0	0	0	0	0	0	58	0
CVRK01009618.1	0	0	0	0	0	0	0	0
CVRK01009619.1	315	0	438	0	2964	337	2456	123
CVRK01009620.1	0	0	0	0	0	0	65	0
CVRK01009621.1	0	0	0	0	0	0	59	0
CVRK01009622.1	0	0	0	0	0	0	1	0
CVRK01009623.1	428	22	105	8	255	23	526	8
CVRK01009624.1	0	0	0	0	0	0	130	0
CVRK01009625.1	0	0	0	0	0	0	31445	0
CVRK01009626.1	0	0	0	0	0	0	100	0
CVRK01009627.1	0	0	0	0	0	0	15	0
CVRK01009629.1	0	0	0	0	0	0	213	0
CVRK01009630.1	0	0	0	0	0	0	106	0
CVRK01009631.1	0	0	0	0	0	0	13	0
CVRK01009632.1	0	0	0	0	0	0	0	0
CVRK01009633.1	17	0	37	0	76	3	136	1
CVRK01009634.1	0	0	0	0	0	0	23	0
CVRK01009635.1	0	0	0	0	0	0	1	0
CVRK01009636.1	0	0	0	0	0	0	65	0
CVRK01009637.1	0	0	0	0	0	0	0	0
CVRK01009638.1	0	0	0	0	0	0	187	0
CVRK01009639.1	0	0	0	0	0	0	21	0
CVRK01009640.1	0	0	0	0	0	0	18	0
CVRK01009641.1	0	0	0	0	0	0	48	0
CVRK01009642.1	0	0	0	0	0	0	177	0
CVRK01009643.1	0	0	0	0	0	0	69	0
CVRK01009644.1	172	1	162	0	103	4	489	0
CVRK01009645.1	0	0	0	0	0	0	40	0
CVRK01009646.1	0	0	0	0	0	0	184	0
CVRK01009647.1	0	0	0	0	0	0	2	0
CVRK01009648.1	0	0	0	0	0	0	12	0
CVRK01009649.1	0	0	0	0	0	0	13	0
CVRK01009650.1	0	0	0	0	0	0	70	0
CVRK01009651.1	0	0	0	0	0	0	6	0
CVRK01009652.1	0	0	0	0	0	0	4	0
CVRK01009653.1	0	0	0	0	0	0	12	0
CVRK01009654.1	0	0	0	0	0	0	0	0
CVRK01009655.1	0	0	0	0	0	0	19	0
CVRK01009656.1	0	0	0	0	0	0	0	0
CVRK01009657.1	0	0	0	0	0	0	47	0
CVRK01009658.1	0	0	0	0	0	0	0	0
CVRK01009659.1	0	0	0	0	0	0	53	0
CVRK01009660.1	0	0	0	0	0	0	0	0
CVRK01009661.1	0	0	0	0	0	0	43	0
CVRK01009662.1	0	0	0	0	0	0	46	0
CVRK01009663.1	0	0	0	0	34	0	166	53
CVRK01009664.1	0	0	0	0	83	2	85	1
CVRK01009665.1	0	0	0	0	0	0	11	0
CVRK01009666.1	0	0	0	0	0	0	1447	0
CVRK01009667.1	0	0	0	0	0	0	116	0
CVRK01009668.1	0	0	0	0	0	0	8	0
CVRK01009669.1	0	0	0	0	0	0	70	0
CVRK01009670.1	0	0	0	0	0	0	48	0
CVRK01009671.1	0	0	0	0	0	0	0	0
CVRK01009672.1	0	0	0	0	0	0	9	0
CVRK01009673.1	326	101	928	15	179	0	165	96
CVRK01009674.1	0	0	0	0	0	0	75	0
CVRK01009675.1	0	0	0	0	0	0	6	0
CVRK01009676.1	0	0	0	0	0	0	2	0
CVRK01009677.1	0	0	0	0	0	0	0	0
CVRK01009678.1	0	0	0	0	0	0	60	0
CVRK01009679.1	0	0	0	0	0	0	11	0
CVRK01009680.1	0	0	0	0	0	0	119	0
CVRK01009681.1	0	0	0	0	41	0	391	0
CVRK01009682.1	0	0	0	0	0	0	0	0
CVRK01009683.1	0	0	0	0	0	0	37	0
CVRK01009684.1	0	0	0	0	0	0	0	0
CVRK01009685.1	0	0	0	0	0	0	0	0
CVRK01009686.1	0	0	0	0	0	0	14	0
CVRK01009687.1	0	0	0	0	0	0	142	0
CVRK01009688.1	0	0	0	0	0	0	11	0
CVRK01009689.1	0	0	0	0	0	0	50	0
CVRK01009690.1	0	0	0	0	0	0	17	0
CVRK01009691.1	0	0	0	0	0	0	0	0
CVRK01009692.1	293	11	444	9	261	14	233	16
CVRK01009693.1	0	0	0	0	0	0	0	0
CVRK01009694.1	0	0	0	0	0	0	632	0
CVRK01009695.1	0	0	0	0	0	0	5	0
CVRK01009696.1	0	0	0	0	0	0	4	0
CVRK01009697.1	0	0	0	0	0	0	0	0
CVRK01009698.1	0	0	0	0	0	0	8	0
CVRK01009699.1	0	0	0	0	0	0	182	0
CVRK01009700.1	0	0	0	0	0	0	41	0
CVRK01009701.1	0	0	0	0	0	0	48	0
CVRK01009702.1	0	0	0	0	0	0	32	0
CVRK01009703.1	0	0	0	0	0	0	1	0
CVRK01009704.1	0	0	0	0	0	0	4	0
CVRK01009705.1	0	0	0	0	0	0	76	0
CVRK01009706.1	0	0	0	0	0	0	70	0
CVRK01009707.1	0	0	0	0	0	0	1	0
CVRK01009708.1	0	0	0	0	0	0	33	0
CVRK01009709.1	0	0	0	0	0	0	15	0
CVRK01009710.1	0	0	0	0	0	0	68	0
CVRK01009711.1	0	0	0	0	0	0	19	0
CVRK01009712.1	0	0	0	0	0	0	67	0
CVRK01009713.1	0	0	0	0	0	0	0	0
CVRK01009714.1	0	0	0	0	0	0	28	0
CVRK01009715.1	0	0	0	0	0	0	51	0
CVRK01009716.1	0	0	0	0	0	0	0	0
CVRK01009717.1	0	0	0	0	0	0	93	0
CVRK01009718.1	0	0	0	0	0	0	51	0
CVRK01009720.1	0	0	0	0	0	0	0	0
CVRK01009721.1	0	0	0	0	0	0	79	0
CVRK01009722.1	0	0	0	0	0	0	0	0
CVRK01009723.1	0	0	0	0	0	0	0	0
CVRK01009724.1	0	0	0	0	0	0	1	0
CVRK01009725.1	16	0	0	3	15	8	127	5
CVRK01009726.1	0	0	0	0	0	0	0	0
CVRK01009727.1	0	0	0	0	0	0	16	0
CVRK01009730.1	0	0	0	0	0	0	31	0
CVRK01009731.1	0	0	0	0	0	0	57	0
CVRK01009732.1	0	0	0	0	0	0	8	0
CVRK01009733.1	0	0	0	0	0	0	5	0
CVRK01009734.1	0	0	0	0	0	0	167	0
CVRK01009735.1	0	0	0	0	0	0	112	0
CVRK01009736.1	323	14	318	11	253	7	270	2
CVRK01009737.1	0	0	0	0	0	0	4	0
CVRK01009738.1	73	3	104	5	252	9	347	0
CVRK01009739.1	33	2	28	3	0	4	61	1
CVRK01009740.1	0	0	0	0	0	0	4	0
CVRK01009741.1	0	0	0	0	0	0	10	0
CVRK01009742.1	98	0	154	2	75	0	353	2
CVRK01009743.1	0	0	0	0	0	0	0	0
CVRK01009744.1	20	2	27	0	46	27	65	0
CVRK01009745.1	225	3	121	2	341	4	380	0
CVRK01009747.1	0	0	0	0	0	0	55	0
CVRK01009748.1	0	0	0	0	0	0	1	0
CVRK01009749.1	0	0	0	0	0	0	95	0
CVRK01009750.1	0	0	0	0	0	0	126	0
CVRK01009751.1	0	0	0	0	0	0	199	0
CVRK01009752.1	0	0	0	0	0	0	124	0
CVRK01009753.1	0	0	0	0	0	0	42	0
CVRK01009754.1	0	0	0	0	0	0	26	0
CVRK01009755.1	0	0	0	0	0	0	64	0
CVRK01009756.1	0	0	0	0	0	0	0	0
CVRK01009757.1	0	0	0	0	0	0	44	0
CVRK01009758.1	0	0	0	0	0	0	0	0
CVRK01009759.1	0	0	0	0	0	0	8	0
CVRK01009760.1	0	0	0	0	0	0	53	0
CVRK01009761.1	0	0	0	0	0	0	97	0
CVRK01009762.1	0	0	0	0	0	0	1	0
CVRK01009763.1	0	0	0	0	0	0	6	0
CVRK01009764.1	0	0	0	0	0	0	17	0
CVRK01009765.1	0	0	0	0	0	0	108	0
CVRK01009766.1	0	0	0	0	0	0	19	0
CVRK01009767.1	0	0	0	0	0	0	19	0
CVRK01009768.1	0	0	0	0	0	0	1	0
CVRK01009769.1	2472	24	1556	526	760	83	1443	26
CVRK01009770.1	1998	104	917	676	1561	147	198	309
CVRK01009771.1	0	0	0	0	0	0	15	0
CVRK01009772.1	0	0	0	0	0	0	0	0
CVRK01009773.1	0	0	0	0	115	3	180	1
CVRK01009774.1	0	0	0	0	0	0	0	0
CVRK01009775.1	0	0	0	0	0	0	1	0
CVRK01009776.1	0	0	0	0	0	0	0	0
CVRK01009777.1	0	0	0	0	0	0	1	0
CVRK01009778.1	0	0	0	0	0	0	63	0
CVRK01009779.1	0	0	0	0	0	0	6	0
CVRK01009781.1	0	0	0	0	0	0	51	0
CVRK01009782.1	0	0	0	0	0	0	0	0
CVRK01009783.1	0	0	0	0	0	0	284	0
CVRK01009784.1	0	0	0	0	0	0	113	0
CVRK01009785.1	0	0	0	0	0	0	57	0
CVRK01009786.1	1438	57	1685	93	3195	115	930	69
CVRK01009787.1	0	0	0	0	0	0	1	0
CVRK01009788.1	0	0	0	0	0	0	82	0
CVRK01009789.1	0	0	0	0	0	0	46	0
CVRK01009790.1	0	0	0	0	0	0	0	0
CVRK01009791.1	0	0	0	0	0	0	0	0
CVRK01009793.1	0	0	0	0	0	0	0	0
CVRK01009794.1	0	0	0	0	0	0	186	0
CVRK01009795.1	179	5	185	4	93	1	183	26
CVRK01009796.1	0	0	0	0	0	0	5	0
CVRK01009797.1	0	0	0	0	0	0	19	0
CVRK01009798.1	0	0	0	0	0	0	124	0
CVRK01009799.1	0	0	0	0	0	0	22	0
CVRK01009800.1	0	0	0	0	0	0	182	0
CVRK01009801.1	0	0	0	0	0	0	35	0
CVRK01009802.1	0	0	0	0	0	0	5	0
CVRK01009803.1	0	0	0	0	0	0	308	0
CVRK01009804.1	0	0	0	0	0	0	35	0
CVRK01009806.1	0	0	0	0	0	0	1	0
CVRK01009807.1	0	0	0	0	0	0	65	0
CVRK01009808.1	0	0	0	0	0	0	0	0
CVRK01009809.1	0	0	0	0	0	0	0	0
CVRK01009810.1	0	0	0	0	0	0	5	0
CVRK01009811.1	0	0	0	0	0	0	3	0
CVRK01009812.1	0	0	0	0	0	0	9	0
CVRK01009813.1	0	0	5	0	19	0	194	2
CVRK01009814.1	0	0	0	0	0	0	4	0
CVRK01009815.1	0	0	0	0	0	0	1	0
CVRK01009816.1	0	0	0	0	0	0	82	0
CVRK01009817.1	0	0	0	0	0	0	4	0
CVRK01009818.1	0	0	0	0	0	0	177	0
CVRK01009819.1	0	0	0	0	0	0	84	0
CVRK01009820.1	0	0	0	0	0	0	0	0
CVRK01009821.1	0	0	0	0	0	0	23	0
CVRK01009822.1	0	0	0	0	0	0	46	0
CVRK01009823.1	0	0	0	0	0	0	14	0
CVRK01009824.1	4350	79	3365	35	4352	244	3840	103
CVRK01009825.1	0	0	0	0	0	0	9	0
CVRK01009826.1	0	0	0	0	0	0	699	0
CVRK01009827.1	0	0	0	0	0	0	65	0
CVRK01009828.1	0	0	0	0	0	0	10	0
CVRK01009829.1	51	15	235	7	160	7	65	0
CVRK01009830.1	9	0	12	0	1	0	590	0
CVRK01009831.1	143	26	166	0	222	8	261	27
CVRK01009832.1	0	0	0	0	0	0	32	0
CVRK01009833.1	0	0	0	0	0	0	37	0
CVRK01009834.1	0	0	0	0	0	0	178	0
CVRK01009835.1	0	0	0	0	0	0	7	0
CVRK01009836.1	275	13	223	7	341	21	945	1
CVRK01009837.1	37	1	14	6	91	2	137	2
CVRK01009838.1	0	0	0	0	0	0	0	0
CVRK01009839.1	1503	26	386	2	3179	54	1854	0
CVRK01009840.1	0	0	0	0	0	0	29	0
CVRK01009841.1	0	0	0	0	0	0	99	0
CVRK01009842.1	0	0	0	0	0	0	0	0
CVRK01009843.1	0	0	0	0	0	0	41	0
CVRK01009844.1	0	0	0	0	0	0	245	0
CVRK01009845.1	0	0	0	0	0	0	0	0
CVRK01009846.1	0	0	0	0	0	0	0	0
CVRK01009847.1	1540	3	1702	107	2013	84	6030	30
CVRK01009848.1	0	0	0	0	0	0	34	0
CVRK01009849.1	0	0	0	0	0	0	0	0
CVRK01009850.1	0	0	0	0	0	0	6	0
CVRK01009851.1	0	0	0	0	0	0	6	0
CVRK01009852.1	0	0	0	0	0	0	1	0
CVRK01009853.1	0	0	0	0	0	0	7	0
CVRK01009854.1	0	0	0	0	0	0	26	0
CVRK01009855.1	0	0	0	0	0	0	36	0
CVRK01009856.1	0	0	0	0	0	0	1	0
CVRK01009857.1	0	0	0	0	0	0	1	0
CVRK01009858.1	0	0	0	0	0	0	20	0
CVRK01009859.1	0	0	0	0	0	0	0	0
CVRK01009860.1	0	0	0	0	0	0	0	0
CVRK01009861.1	0	0	0	0	0	0	0	0
CVRK01009862.1	0	0	0	0	0	0	0	0
CVRK01009863.1	0	0	0	0	0	0	103	0
CVRK01009864.1	0	0	0	0	0	0	0	0
CVRK01009865.1	0	0	0	0	0	0	0	0
CVRK01009866.1	0	0	0	0	0	0	88	0
CVRK01009867.1	0	0	0	0	0	0	30	0
CVRK01009868.1	0	0	0	0	0	0	62	0
CVRK01009869.1	0	0	0	0	0	0	108	0
CVRK01009870.1	0	0	0	0	0	0	26	0
CVRK01009871.1	0	0	0	0	0	0	5	0
CVRK01009872.1	219	5	103	6	148	4	174	0
CVRK01009873.1	0	0	0	0	0	0	3	0
CVRK01009874.1	22	0	0	0	21	0	7	0
CVRK01009875.1	0	0	0	0	0	0	158	0
CVRK01009876.1	0	0	0	0	0	0	10	0
CVRK01009877.1	904	9	721	150	2479	94	3953	144
CVRK01009878.1	0	0	0	0	0	0	2	0
CVRK01009879.1	0	0	0	0	0	0	0	0
CVRK01009880.1	0	0	0	0	0	0	0	0
CVRK01009881.1	0	0	0	0	0	0	47	0
CVRK01009882.1	0	0	0	0	0	0	0	0
CVRK01009883.1	0	0	0	0	0	0	0	0
CVRK01009884.1	0	0	0	0	0	0	0	0
CVRK01009885.1	0	0	0	0	0	0	206	0
CVRK01009886.1	0	0	0	0	0	0	0	0
CVRK01009887.1	0	0	0	0	0	0	49	0
CVRK01009888.1	0	0	0	0	0	0	13	0
CVRK01009889.1	0	0	0	0	0	0	42	0
CVRK01009890.1	0	0	0	0	0	0	14	0
CVRK01009891.1	0	0	0	0	0	0	0	0
CVRK01009892.1	0	0	0	0	0	0	355	0
CVRK01009893.1	0	0	0	0	0	0	114	0
CVRK01009894.1	47	0	35	0	0	0	173	0
CVRK01009895.1	135	1	192	3	110	18	527	2
CVRK01009896.1	129	14	87	2	240	5	245	7
CVRK01009897.1	0	0	0	0	0	0	115	0
CVRK01009898.1	0	0	0	0	0	0	25	0
CVRK01009899.1	0	0	0	0	0	0	3	0
CVRK01009900.1	0	0	0	0	0	0	0	0
CVRK01009901.1	0	0	0	0	0	0	54	0
CVRK01009902.1	0	0	0	0	0	0	0	0
CVRK01009903.1	0	0	0	0	0	0	9	0
CVRK01009904.1	0	0	0	0	0	0	0	0
CVRK01009905.1	0	0	0	0	0	0	80	0
CVRK01009906.1	0	0	0	0	0	0	7	0
CVRK01009907.1	0	0	0	0	0	0	224	0
CVRK01009908.1	0	0	0	0	0	0	0	0
CVRK01009909.1	0	0	0	0	0	0	0	0
CVRK01009910.1	0	0	0	0	0	0	7	0
CVRK01009911.1	0	0	0	0	0	0	51	0
CVRK01009912.1	0	0	0	0	0	0	20	0
CVRK01009913.1	0	0	0	0	0	0	0	0
CVRK01009914.1	0	0	0	0	0	0	0	0
CVRK01009915.1	0	0	0	0	0	0	16	0
CVRK01009916.1	0	0	0	0	0	0	21	0
CVRK01009917.1	0	0	0	0	0	0	2	0
CVRK01009918.1	0	0	0	0	0	0	42	0
CVRK01009919.1	0	0	0	0	0	0	45	0
CVRK01009920.1	0	0	0	0	0	0	186	0
CVRK01009921.1	0	0	0	0	0	0	47	0
CVRK01009922.1	0	0	0	0	0	0	221	0
CVRK01009923.1	0	0	0	0	0	0	132	0
CVRK01009924.1	0	0	0	0	0	0	0	0
CVRK01009925.1	0	0	0	0	0	0	0	0
CVRK01009926.1	0	0	0	0	0	0	30	0
CVRK01009927.1	369	43	549	14	1144	13	500	10
CVRK01009928.1	0	0	0	0	0	0	0	0
CVRK01009929.1	1174	100	1352	0	5008	175	3622	395
CVRK01009930.1	0	0	0	0	0	0	2	0
CVRK01009931.1	0	0	0	0	0	0	1	0
CVRK01009932.1	158	37	197	41	89	3	7	4
CVRK01009933.1	0	0	0	0	0	0	0	0
CVRK01009934.1	0	0	0	0	0	0	244	0
CVRK01009935.1	0	0	0	0	0	0	7	0
CVRK01009936.1	16	0	10	0	1	0	45	0
CVRK01009937.1	50	10	27	12	4	0	48	0
CVRK01009938.1	86	27	120	12	105	5	88	6
CVRK01009939.1	0	0	0	0	0	0	203	0
CVRK01009940.1	0	0	0	0	0	0	4	0
CVRK01009941.1	0	0	0	0	0	0	60	0
CVRK01009942.1	0	0	0	0	0	0	0	0
CVRK01009943.1	0	0	0	0	0	0	27	0
CVRK01009944.1	0	0	0	0	0	0	0	0
CVRK01009945.1	0	0	0	0	0	0	0	0
CVRK01009946.1	0	0	0	0	0	0	0	0
CVRK01009947.1	0	0	0	0	0	0	49	0
CVRK01009948.1	0	0	0	0	0	0	30	0
CVRK01009949.1	0	0	0	0	0	0	94	0
CVRK01009950.1	0	0	0	0	0	0	12	0
CVRK01009951.1	0	0	0	0	0	0	0	0
CVRK01009952.1	0	0	0	0	0	0	26	0
CVRK01009953.1	0	0	0	0	0	0	34	0
CVRK01009954.1	0	0	0	0	0	0	325	0
CVRK01009955.1	0	0	0	0	0	0	1	0
CVRK01009956.1	0	0	0	0	0	0	26	0
CVRK01009957.1	0	0	0	0	0	0	42	0
CVRK01009958.1	0	0	0	0	0	0	41	0
CVRK01009959.1	0	0	0	0	0	0	14	0
CVRK01009960.1	0	0	0	0	0	0	1	0
CVRK01009961.1	0	0	0	0	0	0	0	0
CVRK01009962.1	0	0	0	0	0	0	72	0
CVRK01009963.1	0	0	0	0	0	0	35	0
CVRK01009964.1	0	0	0	0	0	0	68	0
CVRK01009965.1	0	0	0	0	0	0	32	0
CVRK01009966.1	11	0	12	0	0	0	168	0
CVRK01009967.1	2	0	0	0	6	1	63	0
CVRK01009968.1	0	0	0	0	0	0	11	0
CVRK01009969.1	0	0	0	0	0	0	16	0
CVRK01009970.1	0	0	0	0	0	0	43	0
CVRK01009971.1	0	0	4	5	43	2	190	0
CVRK01009973.1	0	0	0	0	33	2	117	0
CVRK01009974.1	0	0	0	0	0	0	83	0
CVRK01009975.1	38	4	111	0	53	0	192	24
CVRK01009976.1	0	0	0	0	0	0	26	0
CVRK01009978.1	0	0	0	0	0	0	0	0
CVRK01009979.1	101	0	92	0	74	4	225	0
CVRK01009980.1	43995	1498	49393	2335	16735	667	17646	2628
CVRK01009981.1	11	0	3	2	2	0	212	0
CVRK01009982.1	0	0	0	0	0	0	0	0
CVRK01009983.1	0	0	0	0	0	0	94	0
CVRK01009984.1	0	0	0	0	0	0	63	0
CVRK01009985.1	0	0	0	0	0	0	0	0
CVRK01009986.1	0	0	0	0	0	0	0	0
CVRK01009987.1	11	1	17	0	64	2	197	0
CVRK01009988.1	0	0	0	0	0	0	67	0
CVRK01009989.1	0	0	0	0	37	3	82	0
CVRK01009990.1	0	0	0	0	0	0	268	0
CVRK01009991.1	677	14	833	169	2838	256	2075	20
CVRK01009992.1	0	0	0	0	0	0	0	0
CVRK01009993.1	113	101	161	1	2059	78	3208	203
CVRK01009994.1	0	0	0	0	0	0	74	0
CVRK01009995.1	0	0	0	0	0	0	17	0
CVRK01009996.1	0	0	0	0	0	0	78	0
CVRK01009997.1	0	0	0	0	0	0	31	0
CVRK01009998.1	0	0	0	0	0	0	15	0
